nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label 
0.5923678,0.6691463,0.57917184,0.66665506,0.5824416,0.6637965,0.576089,0.63665634,0.5864495,0.6364795,0.6107706,0.59241664,0.63403904,0.61974394,0.71766776,0.60258865,0.7315053,0.6173421,0.76437354,0.62182343,0.80180794,0.63035196,0.74234104,0.4879795,0.751804,0.48599237,0.7670905,0.3431162,0.7822218,0.3428251,0.7506368,0.19314909,0.76222306,0.17847517,Bhujangasana
0.58403015,0.6524262,0.5700467,0.640955,0.5780957,0.65383077,0.5675237,0.60842025,0.5883879,0.6398824,0.6076735,0.582692,0.6382206,0.6235948,0.70906675,0.5950555,0.7215344,0.6190917,0.7572578,0.6150055,0.8029118,0.63068116,0.73326516,0.48899755,0.74518555,0.4943335,0.7649609,0.3469135,0.7840412,0.3457732,0.7485657,0.19481744,0.76177084,0.18211171,Bhujangasana
0.583173,0.6442273,0.5666179,0.6327141,0.5757016,0.64626706,0.5687395,0.59634686,0.58458394,0.63671505,0.6115868,0.58048546,0.63645035,0.622426,0.7077049,0.5975238,0.7193936,0.62062335,0.78234017,0.62000054,0.80201083,0.63140243,0.73616964,0.4888882,0.7456631,0.49356234,0.7669464,0.34804267,0.7849452,0.34661394,0.75096524,0.1907276,0.7611644,0.18020119,Bhujangasana
0.58491373,0.64504546,0.5691328,0.63482076,0.577311,0.6453568,0.56929946,0.5984894,0.5850736,0.6338695,0.6107918,0.5822984,0.6349392,0.61957103,0.7044413,0.6039617,0.7193315,0.6205542,0.76546484,0.61920667,0.801628,0.63130796,0.73686683,0.4900899,0.7469119,0.4922337,0.76704097,0.34500283,0.78498906,0.34428403,0.7512947,0.1910005,0.76129466,0.1797267,Bhujangasana
0.58435994,0.64384097,0.56730956,0.63276154,0.57672775,0.64428025,0.56886876,0.59601384,0.5852974,0.6320889,0.61186093,0.583754,0.63856775,0.6195626,0.70329446,0.6052575,0.71996635,0.6214323,0.76274127,0.61945254,0.80083555,0.6310776,0.73555934,0.49204162,0.74725676,0.4925921,0.76636803,0.3491819,0.7868424,0.3454995,0.74697834,0.19324835,0.7621303,0.17889121,Bhujangasana
0.58374083,0.64955807,0.5705997,0.63890576,0.5756208,0.6455975,0.57196397,0.60469866,0.583501,0.62645006,0.61359084,0.5856485,0.63450664,0.6171964,0.7050995,0.60653996,0.71506345,0.6199213,0.7651518,0.6202155,0.8010183,0.63114953,0.73838526,0.48782465,0.74720985,0.48990345,0.7639471,0.35021657,0.78544676,0.34664935,0.7478233,0.19512063,0.7633287,0.17961262,Bhujangasana
0.58916783,0.655041,0.57653856,0.6505439,0.58104074,0.6503387,0.5742606,0.62087005,0.5852058,0.6225648,0.615365,0.5905125,0.63617086,0.6143006,0.7076974,0.60686105,0.7161509,0.61830944,0.76699144,0.62153673,0.8026641,0.6305233,0.7433165,0.48689348,0.7504422,0.4841615,0.7669999,0.3455927,0.78341776,0.343028,0.7490615,0.19454974,0.76034725,0.1783456,Bhujangasana
0.59858453,0.6566946,0.58480585,0.6620757,0.5863377,0.64741427,0.58396816,0.64695936,0.58706266,0.6200679,0.62152463,0.60836124,0.63075894,0.6090322,0.7153594,0.61035335,0.72463965,0.61421293,0.7772513,0.6318508,0.7990968,0.62988335,0.7459293,0.49079525,0.751934,0.4759262,0.7681019,0.342909,0.78110176,0.33943817,0.7517281,0.19308303,0.76163155,0.17676134,Bhujangasana
0.5866174,0.6465477,0.57400554,0.65589607,0.57438296,0.63470745,0.58064586,0.65211916,0.5805606,0.61062944,0.62241536,0.6156697,0.6283832,0.6047765,0.71678233,0.6065351,0.7244242,0.6103468,0.7766011,0.6267293,0.7937433,0.62915874,0.7466494,0.49661058,0.74620754,0.48669106,0.7726539,0.34862942,0.777398,0.3444033,0.7544537,0.19191805,0.7608595,0.17731412,Bhujangasana
0.58642423,0.64735144,0.5738241,0.6558837,0.5745822,0.63423336,0.58098805,0.65148675,0.58192986,0.6099833,0.6242654,0.6168455,0.6293613,0.6049555,0.71897006,0.60776895,0.72692585,0.6105322,0.7746169,0.62911975,0.7926969,0.62829334,0.74523544,0.49405655,0.74570066,0.48036706,0.77264047,0.3483379,0.7782054,0.34518453,0.7540343,0.1914113,0.7615593,0.17670396,Bhujangasana
0.5870691,0.65117234,0.5740451,0.65856797,0.57572466,0.63824993,0.5803042,0.6509826,0.58224136,0.61309355,0.62159127,0.61341107,0.63027346,0.6101994,0.7187449,0.60462403,0.72849727,0.6102959,0.7739059,0.628408,0.7915179,0.6292052,0.7443963,0.49184334,0.7478789,0.48059043,0.7709654,0.3449619,0.7804644,0.3429724,0.7518456,0.19238305,0.76061946,0.17761247,Bhujangasana
0.5887784,0.6528825,0.5752576,0.6606195,0.5753725,0.6410806,0.5817904,0.6524726,0.58359265,0.61553323,0.62163556,0.6141893,0.6307023,0.61035395,0.71852577,0.6062925,0.7281964,0.611194,0.77404606,0.62762713,0.7909111,0.62937695,0.74466723,0.49181905,0.7478848,0.47889543,0.77035654,0.34977478,0.7804364,0.34639585,0.7508876,0.19357255,0.7598195,0.1784126,Bhujangasana
0.58991045,0.65616316,0.5758786,0.6633686,0.5758027,0.6444307,0.58191663,0.6525369,0.5839524,0.6177237,0.6216773,0.6145546,0.6300873,0.6123856,0.7204481,0.60710853,0.7267563,0.61159724,0.7765261,0.62883097,0.7931512,0.62946814,0.74577755,0.48937184,0.74991864,0.4746432,0.76996183,0.3439984,0.7811644,0.3409628,0.75136024,0.19256835,0.7608791,0.1768274,Bhujangasana
0.5952871,0.6674517,0.5831266,0.66661453,0.5860396,0.6603573,0.5804875,0.640324,0.5877582,0.6330146,0.6115701,0.59556025,0.6344218,0.62052256,0.7148983,0.6018174,0.7238166,0.61429834,0.7663005,0.62181866,0.80364394,0.63116664,0.74458396,0.4888505,0.7530654,0.48595378,0.7695802,0.34332874,0.7840188,0.34220472,0.7520416,0.19163314,0.7623008,0.17686832,Bhujangasana
0.5759762,0.65675086,0.5640123,0.64794457,0.56872106,0.6459562,0.57198244,0.61941415,0.5830235,0.6194029,0.6190704,0.5983871,0.6328681,0.6149783,0.7162024,0.6057158,0.7245675,0.61798996,0.78093696,0.621346,0.8028281,0.6293534,0.7428951,0.4788672,0.75134486,0.47540304,0.76524293,0.34339434,0.7828251,0.33986187,0.7474108,0.19490276,0.7610931,0.17941988,Bhujangasana
0.5830927,0.64619195,0.56898814,0.6381396,0.57383573,0.63737625,0.57617825,0.6068647,0.58748996,0.6076134,0.6206517,0.5899206,0.6353148,0.6140595,0.71164155,0.6027502,0.72014654,0.61792195,0.7812066,0.6197307,0.8029481,0.626493,0.7403245,0.48300818,0.74957365,0.47917572,0.7682073,0.34194872,0.78479093,0.3399465,0.74883175,0.19209795,0.7614079,0.17779265,Bhujangasana
0.5809295,0.6462532,0.5676022,0.63585085,0.5722351,0.6376509,0.57449305,0.60868615,0.5872445,0.61199796,0.6187194,0.5899856,0.6350917,0.6161074,0.7128248,0.5984991,0.7188607,0.617633,0.79265136,0.6194496,0.80373764,0.6267473,0.74001765,0.48068857,0.7498797,0.47822323,0.7672257,0.34848556,0.7831774,0.34557524,0.7495722,0.19087765,0.7614748,0.17790905,Bhujangasana
0.59251535,0.665323,0.57937807,0.660768,0.5843103,0.66372514,0.5746748,0.6276978,0.58802706,0.6415624,0.61094695,0.5862295,0.6322545,0.6275283,0.71678895,0.5934155,0.72464424,0.6190798,0.78349304,0.6194939,0.80325586,0.63124686,0.7396721,0.48155504,0.7506356,0.48837832,0.7674828,0.33801126,0.7852032,0.33945328,0.7520529,0.187771,0.76349807,0.1749245,Bhujangasana
0.58478564,0.65145457,0.5702375,0.6392802,0.5806575,0.6558003,0.5689684,0.6105498,0.58942443,0.65093714,0.6116266,0.58437103,0.6353104,0.63310665,0.7079966,0.59577,0.71886724,0.62276274,0.776204,0.6167653,0.8015059,0.6307163,0.73684156,0.48463717,0.7475469,0.49584123,0.76797706,0.34385693,0.78566104,0.34429994,0.7529385,0.1894665,0.7630536,0.17739022,Bhujangasana
0.5840228,0.65143865,0.56989026,0.6392591,0.5802219,0.6553107,0.5691549,0.6112031,0.5894175,0.6502967,0.6106246,0.5876535,0.6344475,0.63121957,0.7080843,0.5969566,0.71849465,0.62070936,0.79231083,0.61939037,0.8011469,0.6307092,0.7376376,0.48400515,0.74725276,0.49261272,0.76745015,0.34547573,0.78402,0.34486267,0.75091755,0.19145785,0.7628981,0.17646053,Bhujangasana
0.5847698,0.65272415,0.5706187,0.64123315,0.5821497,0.65546167,0.5685423,0.6114671,0.5912168,0.64718026,0.60856456,0.58575445,0.6346407,0.6297142,0.7063225,0.5965063,0.71780246,0.62075585,0.7601508,0.6129892,0.8014022,0.63103044,0.736486,0.4842305,0.74790484,0.49215278,0.76672065,0.34308884,0.78426874,0.34272802,0.7501178,0.19192424,0.761887,0.17875883,Bhujangasana
0.58583224,0.65206474,0.57326496,0.6437243,0.57936984,0.6551926,0.5694601,0.61074036,0.58791655,0.6438394,0.6111904,0.5863025,0.6325399,0.62711614,0.7086758,0.5965342,0.71848625,0.6196324,0.7831222,0.61894846,0.80288476,0.63121825,0.7389601,0.48366833,0.7500887,0.48294213,0.7666128,0.34387258,0.7827906,0.34441292,0.75154173,0.19245605,0.76316017,0.17793086,Bhujangasana
0.58334017,0.6497489,0.56968915,0.6540718,0.57325935,0.63529897,0.57843304,0.6434775,0.582366,0.60856706,0.6213144,0.6137985,0.63152945,0.61085117,0.7179979,0.60851324,0.72334266,0.61184424,0.7797392,0.62464505,0.79444015,0.6294139,0.7449354,0.4923913,0.74740475,0.47986642,0.77021235,0.3462352,0.7808623,0.34246218,0.75196487,0.19352949,0.76191723,0.17601474,Bhujangasana
0.584417,0.6486716,0.5713015,0.6552954,0.57400477,0.63552797,0.57891434,0.6484668,0.5823544,0.61082643,0.62185204,0.61473215,0.6303394,0.6115043,0.71562314,0.60477513,0.7260767,0.6101664,0.765549,0.6222559,0.7909758,0.6296989,0.74570775,0.49213958,0.7489825,0.47692418,0.77006716,0.34556147,0.7796515,0.3417499,0.7517541,0.19365288,0.76063794,0.17581499,Bhujangasana
0.58405125,0.64935815,0.5708177,0.6558932,0.5734756,0.63575083,0.57865846,0.6490086,0.5822142,0.61053604,0.6225179,0.6179697,0.6304294,0.6106282,0.7139047,0.6062472,0.72319853,0.6108825,0.77939564,0.62412184,0.7940836,0.62829655,0.74544305,0.49401772,0.7468864,0.47988412,0.7710309,0.34607905,0.78074133,0.3410828,0.74997747,0.19363777,0.76115227,0.17420086,Bhujangasana
0.5809743,0.60225594,0.567548,0.6141087,0.56938577,0.5862002,0.57491195,0.631106,0.58135444,0.5697403,0.6377513,0.6565235,0.6382419,0.54123056,0.7523837,0.6847264,0.74109495,0.5129717,0.8478457,0.7099939,0.8333144,0.4767874,0.82659674,0.6283036,0.8195974,0.5628539,0.8517139,0.6046,0.85535055,0.47303692,0.86573356,0.5806613,0.87131983,0.4680844,Padamasana
0.5847412,0.6010648,0.5694008,0.61290437,0.57162225,0.5856884,0.5744914,0.6303624,0.5809105,0.5692559,0.6377751,0.65620273,0.6382254,0.5421282,0.7471748,0.68459105,0.74245924,0.5143425,0.84193665,0.70735973,0.8330985,0.47896945,0.8207579,0.6268077,0.8179474,0.56459904,0.8529018,0.6084496,0.8572277,0.4740273,0.86156726,0.59893405,0.8591486,0.47761497,Padamasana
0.5796564,0.6012821,0.5661569,0.6129705,0.5679219,0.5849085,0.57266057,0.62995166,0.5786885,0.56876683,0.6372549,0.65486956,0.637486,0.54026693,0.74761957,0.68067664,0.7429914,0.51102614,0.8397822,0.7050918,0.8334907,0.47883493,0.8169922,0.62429607,0.8158022,0.5614839,0.8538364,0.6041042,0.8595374,0.4735798,0.8630097,0.59917885,0.86417395,0.59538496,Padamasana
0.58015275,0.6041951,0.5662789,0.61628807,0.5678744,0.5884586,0.5729664,0.63217145,0.57847345,0.5700061,0.63686895,0.65653473,0.63707876,0.54182667,0.74958354,0.6822957,0.7404319,0.5149574,0.84253025,0.7080048,0.8341113,0.47751406,0.8282945,0.62821025,0.8227653,0.5621555,0.85268784,0.60587656,0.8593531,0.4720106,0.8605666,0.59949654,0.8653385,0.51612014,Padamasana
0.58429235,0.59907424,0.5684588,0.6114554,0.57051,0.5842811,0.5739827,0.6294465,0.58053416,0.56777537,0.6363986,0.65587914,0.636968,0.54060626,0.7487528,0.6810557,0.7418938,0.5127124,0.843389,0.7073138,0.83361256,0.47825888,0.8275553,0.6275513,0.82181495,0.56066567,0.8532786,0.603102,0.85839456,0.47146803,0.86187255,0.5996037,0.8662618,0.5168566,Padamasana
0.5844689,0.59851366,0.5685238,0.6105468,0.5709183,0.5840162,0.57376593,0.6276535,0.5811042,0.5670906,0.6323105,0.65558237,0.6375687,0.54019773,0.7431662,0.6790989,0.73898727,0.5133132,0.83874846,0.70485765,0.83328325,0.47746775,0.82972527,0.63452667,0.8234158,0.56452554,0.85555726,0.60298234,0.858057,0.47344133,0.8635166,0.6008034,0.8687248,0.5177957,Padamasana
0.5846302,0.59870625,0.56903553,0.61085844,0.571195,0.58431107,0.5751303,0.6280855,0.58167106,0.5674081,0.6332596,0.65584385,0.6374534,0.53999925,0.7431809,0.6791628,0.7415778,0.5126031,0.83937174,0.7044841,0.83285505,0.47750863,0.8244863,0.6282278,0.8193576,0.5620672,0.8551366,0.60470855,0.85767376,0.47188237,0.8629011,0.6007717,0.8622755,0.59749204,Padamasana
0.58489996,0.59850734,0.5693926,0.61065894,0.5713247,0.5844191,0.5745689,0.6281965,0.58119607,0.56775033,0.635465,0.6545344,0.6376071,0.54029524,0.74147844,0.6787363,0.74115217,0.5119344,0.8375027,0.7025534,0.8327132,0.47850564,0.81942767,0.6260982,0.8192306,0.56044847,0.85487604,0.60425705,0.8590162,0.4727652,0.8628948,0.59995484,0.86273414,0.5961093,Padamasana
0.58442295,0.5991006,0.5688862,0.611673,0.5705482,0.58435285,0.57487136,0.6295476,0.58125526,0.56780666,0.6339306,0.658198,0.6370641,0.53980047,0.7457506,0.67921823,0.7421701,0.51217324,0.838706,0.70410347,0.8333991,0.47748527,0.8266285,0.62770146,0.8219416,0.5609843,0.8541557,0.6151097,0.8578042,0.47041914,0.8596842,0.6190923,0.86408365,0.5189771,Padamasana
0.5851246,0.5986909,0.5692289,0.6110871,0.5709998,0.5843691,0.5752802,0.62864184,0.5813987,0.56720334,0.63602257,0.65490925,0.63802093,0.5398981,0.7451681,0.679392,0.74258083,0.5121619,0.8366369,0.7031286,0.83324105,0.47818884,0.8276061,0.6287629,0.82258874,0.5617766,0.85612893,0.6044611,0.8587633,0.4728161,0.8621246,0.6155504,0.865571,0.5182246,Padamasana
0.5851812,0.59959245,0.5695487,0.6118192,0.5711899,0.58454,0.5756618,0.6289836,0.58159304,0.56687397,0.636342,0.65459627,0.63865274,0.5395898,0.74592745,0.6797571,0.74333775,0.51150256,0.83826,0.7040964,0.8331319,0.47741875,0.82624614,0.62806433,0.82172585,0.56179065,0.85492635,0.6031988,0.85794216,0.47229668,0.86213654,0.59889674,0.8658028,0.51909024,Padamasana
0.5855833,0.5986794,0.56914073,0.6108102,0.5717332,0.5843287,0.5744324,0.6270273,0.5818632,0.5661207,0.63313794,0.65471476,0.6388268,0.53954077,0.74181676,0.67874056,0.73919415,0.5120114,0.83772945,0.7041823,0.83263415,0.4776241,0.8253015,0.6290577,0.820639,0.5622963,0.8565705,0.60312897,0.85763645,0.4731601,0.8626617,0.60053295,0.86222786,0.59641814,Padamasana
0.5853697,0.5994877,0.5691037,0.6115607,0.5714877,0.58456165,0.5745499,0.6280467,0.5817105,0.5665131,0.6363691,0.65443283,0.6390488,0.53858405,0.7438483,0.6801325,0.74167013,0.5108425,0.82609373,0.6994613,0.83452404,0.4774231,0.8193004,0.6253715,0.81927675,0.56218404,0.85315144,0.61026996,0.85662204,0.47221977,0.86008286,0.6085666,0.85881513,0.6118797,Padamasana
0.58531773,0.59983104,0.5699594,0.6119914,0.571566,0.5849437,0.57564837,0.62821335,0.58156526,0.5664381,0.6374244,0.65477175,0.64333177,0.53948593,0.74477786,0.6790744,0.74275607,0.5134122,0.82981044,0.7001296,0.8325276,0.47930545,0.8261196,0.6281722,0.8248269,0.56702745,0.85282695,0.60956895,0.87142897,0.4704045,0.85927653,0.61635196,0.86279184,0.5781057,Padamasana
0.5853251,0.6001368,0.5705955,0.6125502,0.5718314,0.58547205,0.5762565,0.62872416,0.5809934,0.56598604,0.6369429,0.6538329,0.6437602,0.5392831,0.7416013,0.6784194,0.74031067,0.5137486,0.8297625,0.7000153,0.83297145,0.47943,0.8261308,0.6298186,0.8236377,0.5670093,0.85208386,0.6099095,0.85865855,0.47359797,0.8589545,0.6148552,0.8625612,0.59589946,Padamasana
0.58429116,0.59922135,0.56933355,0.61185175,0.57119054,0.5845972,0.5749577,0.6289309,0.5812161,0.5666335,0.6357936,0.6538722,0.6392687,0.53862953,0.7428025,0.6780895,0.74032295,0.51154184,0.8294825,0.69914335,0.8330108,0.47785446,0.8257053,0.6269755,0.82124674,0.5627276,0.8555517,0.60489005,0.85782045,0.47163916,0.86138177,0.6122587,0.86256063,0.59697366,Padamasana
0.58590084,0.59926397,0.5696809,0.6115476,0.5719489,0.5849015,0.5743966,0.62781537,0.581119,0.5663294,0.6337535,0.6562276,0.6387266,0.53883445,0.74188834,0.6780164,0.74031657,0.5110527,0.8268732,0.69806707,0.8331167,0.4763035,0.82701695,0.62866825,0.8232156,0.5603389,0.8554196,0.61065364,0.85909915,0.47085178,0.861067,0.6116931,0.86206466,0.59663105,Padamasana
0.58686554,0.5997164,0.5707273,0.61224955,0.5723194,0.58532214,0.57656115,0.62921154,0.5821123,0.5667988,0.63643616,0.65447307,0.6433095,0.53935176,0.74424124,0.67927116,0.74244255,0.51106423,0.8365522,0.7030634,0.833614,0.4779775,0.8267873,0.62841094,0.8232353,0.56226486,0.8566293,0.61401725,0.8678383,0.47155854,0.86262554,0.6152961,0.8653521,0.54781234,Padamasana
0.5863836,0.59961194,0.57018787,0.6121061,0.57221955,0.58556354,0.5752474,0.62794316,0.5810415,0.56631523,0.6362336,0.65329164,0.6431888,0.5394291,0.74047506,0.6784566,0.7395164,0.51138973,0.8312174,0.70023966,0.83167547,0.4784753,0.82949466,0.6273341,0.8241939,0.5618979,0.89978653,0.70878845,0.86729133,0.471605,0.8642779,0.603212,0.8699895,0.51896685,Padamasana
0.5870986,0.59940624,0.5705645,0.61195093,0.57247263,0.5854518,0.575379,0.627885,0.5811273,0.5663759,0.6357305,0.65353787,0.6390212,0.53883225,0.7397187,0.67891526,0.7399753,0.5110675,0.8311589,0.6996683,0.8328866,0.47765028,0.83102655,0.6277675,0.82613134,0.56136405,0.8617541,0.60565835,0.869037,0.47202006,0.8643052,0.61894125,0.86636966,0.5472998,Padamasana
0.5868474,0.5996861,0.5703197,0.61187273,0.5729193,0.58557683,0.57510585,0.62764186,0.58227324,0.5666226,0.6356081,0.6534589,0.6432672,0.5395274,0.7350664,0.6767925,0.73916394,0.5116895,0.8261199,0.69785607,0.833012,0.4779213,0.82753426,0.6286356,0.8238369,0.5617847,0.8630857,0.60358083,0.867579,0.4723424,0.8648013,0.61792314,0.86261505,0.59626675,Padamasana
0.58725524,0.6003593,0.5706414,0.61253214,0.5734691,0.5860353,0.5756397,0.62743485,0.5827119,0.5663948,0.6329959,0.65472347,0.64346015,0.5388211,0.734987,0.6763778,0.7385311,0.51098615,0.8276621,0.6985112,0.83231497,0.47817177,0.8289521,0.6304029,0.82555574,0.56284964,0.86318576,0.60264623,0.8701451,0.47200567,0.864436,0.6166069,0.8698572,0.521397,Padamasana
0.5882552,0.59970134,0.5711302,0.6118949,0.57410145,0.58598787,0.5757888,0.6271144,0.58289826,0.56734174,0.63564396,0.65347564,0.6436423,0.53931516,0.7351003,0.6769282,0.7386667,0.51148444,0.82631,0.6990232,0.83225846,0.47762537,0.82994455,0.6279459,0.8265022,0.55964977,0.86522794,0.60223687,0.8682819,0.47249934,0.8654792,0.6014105,0.86950487,0.52156544,Padamasana
0.58816546,0.59863484,0.5710804,0.6110876,0.573691,0.5850164,0.5759212,0.62728566,0.58226967,0.56703997,0.6332464,0.6548339,0.6396264,0.5390675,0.73629403,0.67691886,0.7396058,0.51104504,0.82723963,0.69905293,0.83215415,0.47764888,0.8283482,0.6272544,0.8241065,0.5611795,0.8638595,0.6045437,0.8692471,0.47195148,0.86433476,0.60078305,0.8702665,0.52124864,Padamasana
0.58811116,0.60041934,0.57143635,0.61234206,0.5739026,0.58663136,0.5755122,0.6272309,0.5818382,0.56696177,0.63712704,0.65611,0.64352167,0.5389914,0.7351679,0.6767924,0.7397423,0.5106529,0.82750213,0.6993961,0.8325911,0.47761104,0.82823515,0.62770635,0.82458794,0.5614364,0.864376,0.6037392,0.8700755,0.47406694,0.8649599,0.600707,0.8704842,0.5482525,Padamasana
0.59019136,0.5996868,0.57239765,0.6119351,0.5750031,0.58564866,0.57641965,0.6294597,0.5832483,0.56679225,0.63382304,0.65455365,0.6429159,0.539423,0.7378631,0.6765565,0.74185544,0.51029605,0.828902,0.6995487,0.8315596,0.47828555,0.8210234,0.62567127,0.82191885,0.5590579,0.9016154,0.70829654,0.8710515,0.4723884,0.8661752,0.61834764,0.87102246,0.52254945,Padamasana
0.58829546,0.5996249,0.57121193,0.61173767,0.57380855,0.58567685,0.575594,0.6274886,0.5823117,0.566885,0.6363011,0.6560262,0.6431862,0.5393628,0.7388519,0.6759,0.738582,0.5120394,0.8263396,0.6980102,0.83164465,0.47855166,0.82631403,0.6270039,0.82357687,0.56046915,0.8643179,0.6151612,0.87136185,0.4722125,0.86439633,0.61713856,0.8677855,0.55090624,Padamasana
0.5879504,0.5991388,0.5709315,0.6115063,0.5737364,0.5855123,0.5757117,0.6270007,0.58221257,0.5666826,0.6333165,0.6547118,0.6393589,0.53874075,0.73745686,0.6765567,0.7432724,0.5094383,0.8276821,0.6981569,0.83192426,0.47791165,0.8256349,0.6282568,0.8222586,0.5613565,0.86228675,0.6041259,0.8697211,0.47153738,0.8644039,0.61687654,0.86342114,0.5982238,Padamasana
0.58781826,0.5989638,0.57054675,0.6111882,0.5731521,0.5848061,0.5758075,0.6274869,0.5826338,0.5662537,0.6324923,0.6544255,0.6391583,0.53852946,0.73460835,0.67517513,0.74291587,0.5091596,0.8281982,0.6982823,0.8310999,0.47775176,0.821128,0.6268458,0.8220365,0.5604472,0.86306906,0.6026595,0.8699004,0.47211352,0.86506164,0.6172588,0.863091,0.59694695,Padamasana
0.5883278,0.598912,0.57102036,0.61115384,0.57360095,0.584869,0.576296,0.62732506,0.5829812,0.5659512,0.63549566,0.6560201,0.6394124,0.5384259,0.7337345,0.6753255,0.7423825,0.5095724,0.82499754,0.69798034,0.83134604,0.47804135,0.8197507,0.62531024,0.8207721,0.5602391,0.86268723,0.60539883,0.86955243,0.4721914,0.8646376,0.6035813,0.8694904,0.5220074,Padamasana
0.58800024,0.59917724,0.5709427,0.6114737,0.57338816,0.58506435,0.576283,0.6274524,0.5827808,0.5658718,0.63272786,0.65414697,0.63940907,0.5382594,0.73494977,0.6759718,0.7416988,0.5097376,0.8264054,0.698875,0.8315122,0.47770426,0.82128,0.6254099,0.82188594,0.5593528,0.8628301,0.6029707,0.8699983,0.47154027,0.8652779,0.6018884,0.86380386,0.59789056,Padamasana
0.58908,0.59850055,0.5717057,0.61109126,0.5741873,0.58472073,0.5767288,0.62852764,0.5831626,0.56592584,0.6338932,0.6547593,0.6430919,0.5390074,0.73655784,0.67588556,0.74284786,0.5094537,0.82703316,0.6977825,0.83276296,0.47734204,0.8217134,0.62507564,0.82149494,0.56096524,0.90086746,0.708382,0.8682799,0.4714854,0.8642296,0.6020619,0.87075263,0.5203584,Padamasana
0.58768046,0.59867275,0.5705488,0.6110506,0.5729999,0.5847569,0.5759608,0.6271492,0.5827267,0.56556153,0.6332026,0.6541596,0.6394194,0.53843534,0.73766977,0.67662257,0.74209815,0.50997126,0.82824415,0.69835764,0.8325865,0.478108,0.82743144,0.62707347,0.82346344,0.5598347,0.8638056,0.6020605,0.8705932,0.4708782,0.8653193,0.61873794,0.8693014,0.5216466,Padamasana
0.58818763,0.59938306,0.5713371,0.6117374,0.574032,0.58583486,0.5762587,0.626893,0.58284163,0.56618667,0.6368872,0.6550992,0.6433768,0.5389622,0.73827034,0.6754113,0.73826826,0.5122117,0.82940406,0.697944,0.8313387,0.47922698,0.828343,0.62463933,0.82294935,0.5591629,0.90053546,0.70717996,0.8703871,0.47212344,0.86478305,0.6051467,0.86906683,0.5213218,Padamasana
0.5880689,0.59959835,0.5710654,0.6119946,0.5737916,0.58572215,0.5760142,0.6278171,0.58284366,0.5663448,0.63610375,0.65673935,0.6395983,0.53830785,0.73606414,0.6763427,0.7399792,0.5112132,0.82840395,0.6986314,0.83250445,0.47804528,0.82924145,0.6263256,0.8250146,0.5587119,0.9005837,0.70748866,0.8715508,0.47133827,0.86409926,0.6184026,0.8617771,0.59984136,Padamasana
0.5875702,0.6001477,0.57070047,0.61212426,0.57329166,0.585925,0.57573634,0.62722516,0.5824619,0.56611115,0.6365989,0.6565603,0.63978565,0.53819346,0.7381267,0.67589676,0.7398005,0.51107013,0.8282995,0.69828546,0.83261895,0.47800452,0.8281156,0.624127,0.82305866,0.5570404,0.8630889,0.6070793,0.87123924,0.47211,0.86438864,0.61888707,0.8625506,0.5985476,Padamasana
0.58725125,0.5984989,0.57024145,0.6106278,0.57321554,0.5845859,0.57566553,0.62645906,0.5830172,0.56530225,0.63588744,0.6536184,0.6436289,0.5387844,0.73985314,0.6757823,0.7410537,0.5116916,0.83043945,0.69975984,0.8333522,0.47828415,0.8262424,0.62677765,0.8221062,0.55960405,0.8623763,0.60502195,0.8686143,0.47301123,0.8641923,0.60199064,0.8704296,0.51941353,Padamasana
0.5874605,0.5994476,0.57045895,0.6113848,0.5731192,0.58537453,0.57554317,0.62661064,0.5824814,0.5655223,0.6364837,0.6559823,0.6434069,0.53888804,0.737979,0.67507726,0.7395723,0.5104419,0.82803994,0.6984917,0.8322847,0.4779444,0.8249448,0.6285308,0.8208897,0.5618591,0.90118,0.70903844,0.8523512,0.48090056,0.8629038,0.60149914,0.8687879,0.51915383,Padamasana
0.58780855,0.5993962,0.5708528,0.61148447,0.57339156,0.58555305,0.57610035,0.6267322,0.58268625,0.56577516,0.6377049,0.6559087,0.6394995,0.53829414,0.7394292,0.675866,0.7393508,0.5116048,0.8294392,0.69917303,0.8318325,0.4774375,0.82697845,0.6269068,0.82153887,0.5599186,0.8576339,0.60537213,0.8570508,0.47393322,0.86365217,0.6024156,0.8703564,0.51990086,Padamasana
0.5871948,0.59853286,0.5704277,0.6106164,0.573142,0.584918,0.57635045,0.6260106,0.58297914,0.5657399,0.63782537,0.65564716,0.6396879,0.53840184,0.7396984,0.6756522,0.73975515,0.51153463,0.83003837,0.6987527,0.8323292,0.47827047,0.8276095,0.6248934,0.8212172,0.55973744,0.89987886,0.7077419,0.8665812,0.47301823,0.86273605,0.60246754,0.86911917,0.47016913,Padamasana
